employee_id,first_name,last_name,address,city,country,postal,phone,email,department,position,emergency_contact_name,emergency_contact_phone,dob,created,address_lat,address_lon
E600791,Amy,Marshall,64 Milburn Road,Keilor,Australia,3036,0424391218,Amy.Marshall@education.gov.xx,Education and Training,Director,Suzanne,04600107637,14-Dec-1972,28-Mar-2015,-37.7080325,144.8355727
E600792,Ashley,Evans,88 Gathering Grove,,Australia,3029,0456368666,Ashley.Evans@delwp.gov.xx,"Environment, Land, Water and Planning",Advisor,Gabriel,04669738176,21-Jul-1981,23-Dec-2016,-37.81593860554943,144.68744072721256
E600793,Brian,Montoya,82 Middleborough Road,Box Hill South,Australia,3128,0433097718,Brian.Montoya@dffh.gov.xx,"Families, Fairness and Housing",Analyst,Katrina,04314650397,04-Nov-1989,26-Sep-2019,-37.8426331,145.1340002
E600794,Krystal,Maynard,46 Hargrave Avenue,Essendon Fields,Australia,3041,0466349741,Krystal.Maynard@dffh.gov.xx,"Families, Fairness and Housing",Team Leader,Michael,04448110976,19-Aug-1971,15-Dec-2019,-37.72660985,144.90131752171806
E600795,Angela,Lawson,119 Teddington Road,Hampton,Australia,3188,0476090725,Angela.Lawson@health.gov.xx,Health,Coordinator,Robert,04331138259,04-May-1974,10-May-2017,-37.9362165,145.01859862219763
E600796,Grant,Pierce,72 Alexandra Avenue,Melbourne,Australia,3004,0454102907,Grant.Pierce@education.gov.xx,Education and Training,Assistant,Jennifer,04514273889,27-Apr-1982,01-Aug-2019,-37.823360699999995,144.97466943295854
E600797,Nathaniel,Pace,25 Irilbarra Road,Canterbury,Australia,3103,0440838625,Nathaniel.Pace@health.gov.xx,Health,Analyst,John,04383079365,11-Jan-1987,08-Nov-2017,-37.819397,145.0700836
E600798,Cheryl,Garza,54 Taylors Creek Trail,Keilor,Australia,3036,0454478976,Cheryl.Garza@health.gov.xx,Health,Executive,Christine,04283524084,22-May-1957,24-Apr-2018,-37.70915425237251,144.81475152830606
E600799,Erik,Robinson,93 Frankston Street,Reservoir,Australia,3073,0454982119,Erik.Robinson@transport.gov.xx,Transport,Assistant,Ralph,04444975766,28-Jun-1974,07-Dec-2018,-37.72468801811803,144.9988414347083
E600800,Michael,Moore,97 Sunshine Avenue,Kealba,Australia,3021,0471479560,Michael.Moore@dpc.gov.xx,Premier and Cabient,Manager,Kristin,04585501473,22-Apr-1966,04-Sep-2017,-37.74647538986357,144.82967452619783
E600801,John,Richards,30 Mornington Peninsula Freeway,Braeside,Australia,3195,0460563275,John.Richards@education.gov.xx,Education and Training,Assistant,Brian,0434244433,10-Aug-1958,18-Feb-2015,-37.992889,145.120745
E600802,Margaret,Sexton,22 Felicia Rise,Diamond Creek,Australia,3089,0479006838,Margaret.Sexton@dffh.gov.xx,"Families, Fairness and Housing",Assistant,Jimmy,04377899583,22-Feb-1978,29-May-2017,-37.6726542,145.1688398
E600803,Billy,Hughes,100 Interchange Drive,Laverton North,Australia,3026,0446761631,Billy.Hughes@education.gov.xx,Education and Training,Consultant,Megan,04322033422,14-Jul-1977,19-Sep-2016,-37.83863715,144.76949346235418
E600804,Katelyn,Patton,96 Gray Mews,Point Cook,Australia,3030,0426420675,Katelyn.Patton@health.gov.xx,Health,Administator,Alexis,04352139254,14-Feb-1992,20-Jan-2018,-37.89642242348748,144.7274635975548
E600805,Heather,Hoffman,44 McMahon Road,Reservoir,Australia,3073,0449165690,Heather.Hoffman@education.gov.xx,Education and Training,Executive,Dennis,0456143697,28-Feb-1980,26-Jun-2018,-37.711284200890205,145.0210923284635
E600806,Christopher,Williams,95 North Road,Bentleigh East,Australia,3165,0458526609,Christopher.Williams@education.gov.xx,Education and Training,Operations,Joan,0422303834,23-Feb-1977,24-Jan-2016,-37.9090405,145.0798445
E600807,Holly,Williams,57 Bay Trail,Sandringham,Australia,3191,0411692743,Holly.Williams@dffh.gov.xx,"Families, Fairness and Housing",Administator,Joseph,04228293035,23-Mar-1966,10-Mar-2018,-37.95947277908754,145.0102120509901
E600808,Gina,Johnson,90 Huntingdale Road,Oakleigh South,Australia,3167,0472295637,Gina.Johnson@health.gov.xx,Health,Operations,Shannon,04621216612,30-Jun-1974,24-Mar-2015,-37.91979845,145.09955939327315
E600809,Lisa,Diaz,113 Fred St,Cheltenham,Australia,3192,0416756495,Lisa.Diaz@dffh.gov.xx,"Families, Fairness and Housing",Administator,Christian,04580186582,12-Jan-1967,11-Oct-2017,-37.9854768,145.1359295
E600810,Christine,Shelton,118 Black Gully Road,Diamond Creek,Australia,3091,0413467683,Christine.Shelton@education.gov.xx,Education and Training,Assistant,James,04534070224,09-Jun-1991,24-Apr-2017,-37.657003103193574,145.15925782093848
E600811,Susan,Clark,39 K Road,Werribee South,Australia,3030,0462649357,Susan.Clark@health.gov.xx,Health,Administator,Deborah,04173346153,14-Feb-1984,05-Dec-2016,-37.924669910192364,144.68007346901513
E600812,Jimmy,Ramirez,122 Jackson Street,Forest Hill,Australia,3131,0472336725,Jimmy.Ramirez@dpc.gov.xx,Premier and Cabient,Team Leader,Carrie,04439629062,05-Oct-1970,27-Apr-2017,-37.83590904792192,145.1613246319704
E600813,Alexandria,Johnson,26 Springhill Road,Hurstbridge,Australia,3099,0428833173,Alexandria.Johnson@delwp.gov.xx,"Environment, Land, Water and Planning",Analyst,Megan,04259479579,22-Aug-1964,27-Sep-2017,-37.636390961735074,145.17752201645476
E600814,James,Murray,33 Thea Grove,Doncaster East,Australia,3130,0457156393,James.Murray@education.gov.xx,Education and Training,Coordinator,Jennifer,04633935538,20-Nov-1961,04-Jul-2016,-37.798339,145.153952
E600815,Sandra,Clark,61 Fred St,St Albans,Australia,3021,0449471730,Sandra.Clark@education.gov.xx,Education and Training,Coordinator,Morgan,0457418783,09-Nov-1978,14-Jul-2018,-37.6347957,144.8027227
E600816,Adam,Shannon,110 Yellow Gum Ridge Track,Plenty,Australia,3082,0431593291,Adam.Shannon@dtf.gov.xx,Treasury and Finance,Analyst,Sara,04499783005,26-Jun-1985,12-May-2015,-37.67479572417137,145.09045590075863
E600817,Bryan,Bentley,122 Warringa Crescent,,Australia,3030,0471685889,Bryan.Bentley@education.gov.xx,Education and Training,Team Leader,Amber,04226251355,09-Aug-1967,17-Oct-2017,-37.88223039599834,144.69452151758085
E600818,James,Marshall,32 Salisbury Street,Newport,Australia,3015,0447598543,James.Marshall@health.gov.xx,Health,Team Leader,Sean,04154533754,10-Feb-1981,17-May-2019,-37.84638833199715,144.87589755874683
E600819,Brandon,Murphy,77 Musgrave Walk,Yallambie,Australia,3085,0466162476,Brandon.Murphy@health.gov.xx,Health,Team Leader,Sarah,04539286620,15-Nov-1988,16-Aug-2016,-37.7253548,145.0979526
E600820,Sean,Wong,77 Jenny Rd,Cheltenham,Australia,3192,0474928263,Sean.Wong@dpc.gov.xx,Premier and Cabient,Coordinator,Gregory,04348350502,27-Jan-1986,18-Dec-2014,-36.5986096,144.6780052
E600821,Melissa,Hardin,83 Jacka Street,Essendon,Australia,3040,0457334838,Melissa.Hardin@education.gov.xx,Education and Training,Analyst,Ashley,0443851119,30-Jan-1992,01-Jan-2015,-37.74959214184415,144.9025374108786
E600822,Daniel,Martin,121 McPherson Street,Keilor East,Australia,3034,0465828663,Daniel.Martin@delwp.gov.xx,"Environment, Land, Water and Planning",Advisor,Benjamin,04535271482,13-Jun-1983,28-Jun-2015,-37.74924722485883,144.86348058069026
E600823,Emily,Davis,122 Waiora Road,Heidelberg Heights,Australia,3081,0427618525,Emily.Davis@health.gov.xx,Health,Team Leader,John,04307592034,15-Oct-1976,01-Dec-2017,-37.74134962325428,145.05889282953197
E600824,Joseph,Gonzalez,27 Viviani Crescent,Heathmont,Australia,3135,0423670976,Joseph.Gonzalez@dpc.gov.xx,Premier and Cabient,Assistant,Summer,04337394458,03-Jun-1984,21-Jan-2015,-37.83017282778273,145.24284291062642
E600825,Kristin,Sims,66 Kingsford Avenue,Coburg North,Australia,3058,0412827868,Kristin.Sims@education.gov.xx,Education and Training,Administator,Crystal,04628095669,24-Dec-1984,01-Oct-2014,-37.72407476901792,144.95571893647573
E600826,Michael,Maxwell,91 Mary St,Greensborough,Australia,3088,0453950951,Michael.Maxwell@health.gov.xx,Health,Director,Timothy,04331619430,17-Nov-1977,12-Jul-2016,-37.755279,145.19620281981628
E600827,Margaret,Rosario,109 Roberts Street,Brunswick East,Australia,3057,0414451189,Margaret.Rosario@education.gov.xx,Education and Training,Administator,Michael,04101979069,23-Apr-1962,26-Oct-2019,-37.76602125,144.98395471511628
E600828,Joseph,Burke,80 Ibis Grove,Cairnlea,Australia,3021,0447582237,Joseph.Burke@health.gov.xx,Health,Analyst,Nicole,04138193974,14-Aug-1989,23-Oct-2015,-37.755113003904164,144.7832157737782
E600829,Richard,Willis,117 Carroll Road,Oakleigh South,Australia,3167,0470264923,Richard.Willis@health.gov.xx,Health,Operations,Heather,04528476721,27-Nov-1965,17-Dec-2014,-37.9310777,145.0945148
E600830,Ashley,Wright,86 Lionel Street,Essendon Fields,Australia,3041,0447268634,Ashley.Wright@djpr.gov.xx,"Jobs, Precincts and Regions",Assistant,Michael,0438522508,23-Jan-1967,26-Apr-2015,-37.71973270615579,144.89248903926625
E600831,Timothy,Green,44 Bluff Road,Black Rock,Australia,3191,0477958238,Timothy.Green@education.gov.xx,Education and Training,Consultant,Jacob,04537611265,09-Jan-1988,07-Dec-2014,-37.9691389,145.0173939
E600832,Gabriela,Giles,32 Amelia Avenue,Essendon,Australia,3040,0411893526,Gabriela.Giles@education.gov.xx,Education and Training,Operations,Tony,0486976636,30-Dec-1964,14-Oct-2018,-37.744887455039596,144.92516808450839
E600833,Heather,Boyle,50 Condell Street,Fitzroy,Australia,3065,0471428825,Heather.Boyle@education.gov.xx,Education and Training,Administator,Cameron,04490893987,21-Oct-1972,12-Mar-2017,-37.80278259840914,144.9832523083211
E600834,Annette,Villa,114 Bonds Road,Lower Plenty,Australia,3093,0449048261,Annette.Villa@health.gov.xx,Health,Analyst,George,04630544708,14-Jan-1960,23-Mar-2019,-37.7416699,145.1149341
E600835,Tracey,Rodgers,45 Exeter Avenue,Derrimut,Australia,3026,0465596273,Tracey.Rodgers@djpr.gov.xx,"Jobs, Precincts and Regions",Advisor,Mitchell,04557169028,01-Dec-1980,25-Nov-2014,-37.79340129377364,144.75572430697952
E600836,Wayne,Newman,83 Millers Road,Altona,Australia,3018,0458658236,Wayne.Newman@djpr.gov.xx,"Jobs, Precincts and Regions",Administator,Sharon,04331928861,24-May-1989,21-Jan-2018,-37.853504650000005,144.8485663261356
E600837,Patrick,Schmidt,102 Western Ring Road,St Albans,Australia,3021,0474044004,Patrick.Schmidt@djpr.gov.xx,"Jobs, Precincts and Regions",Analyst,Elijah,0419927592,02-Jul-1969,14-Dec-2018,-37.76051139326752,144.82115839180307
E600838,Brent,Smith,30 Tarneit Road,Tarneit,Australia,3029,0452806785,Brent.Smith@health.gov.xx,Health,Coordinator,Kimberly,0480611523,14-Mar-1973,15-Nov-2019,-37.818087243156164,144.67528594886667
E600839,Carol,Long,55 Randall Street,Maribyrnong,Australia,3032,0436476810,Carol.Long@education.gov.xx,Education and Training,Assistant,John,04183990587,02-Aug-1992,04-Mar-2018,-37.76741364191505,144.88820290850344
E600840,Thomas,Brown,59 Golf Drive,Melbourne Airport,Australia,3045,0443383047,Thomas.Brown@dpc.gov.xx,Premier and Cabient,Advisor,Rebecca,04324779505,10-May-1979,05-Apr-2018,-37.69413254937324,144.83886663087824
E600841,Elizabeth,Campbell,35 Tangari Court,Greensborough,Australia,3088,0449972416,Elizabeth.Campbell@health.gov.xx,Health,Director,Brian,04245256940,01-May-1963,16-Jan-2015,-37.6937032,145.1023056
E600842,Kevin,Huerta,112 Arnold Avenue,Heidelberg Heights,Australia,3081,0459274032,Kevin.Huerta@dpc.gov.xx,Premier and Cabient,Assistant,Sarah,04675266216,01-Feb-1958,30-Nov-2018,-37.74141159242645,145.05178816510278
E600843,Matthew,Green,123 Glynne Road,Warranwood,Australia,3114,0458139618,Matthew.Green@health.gov.xx,Health,Administator,Paul,04438922446,07-Nov-1964,05-Dec-2014,-37.7766527,145.2375707
E600844,Christian,Johnson,51 Diamond Street,Eltham,Australia,3095,0431702560,Christian.Johnson@delwp.gov.xx,"Environment, Land, Water and Planning",Team Leader,Kathleen,04511403299,24-Jul-1964,20-Feb-2016,-37.7103024,145.14511817008952
E600845,Jacob,Johnson,42 River Red Gum Circuit,Glenroy,Australia,3060,0447925110,Jacob.Johnson@education.gov.xx,Education and Training,Coordinator,Tina,04263120484,26-Jul-1989,06-Aug-2015,-37.6952764845114,144.955935525434
E600846,Joshua,Gamble,88 Kororoit Creek Road,Altona,Australia,3018,0431419468,Joshua.Gamble@education.gov.xx,Education and Training,Operations,Cynthia,04164869617,25-Mar-1982,06-Feb-2017,-37.84769335,144.80887439584325
E600847,Jeremy,Smith,61 High Street Road,Wantirna South,Australia,3133,0429797348,Jeremy.Smith@education.gov.xx,Education and Training,Consultant,Juan,04347766202,17-Jan-1969,07-Oct-2015,-37.876855885998054,145.20296503900062
E600848,Destiny,Thomas,94 Heidelberg Road,Alphington,Australia,3078,0424484314,Destiny.Thomas@health.gov.xx,Health,Team Leader,Amber,04561772992,12-Jul-1979,28-Apr-2018,-37.783088199999995,145.02010876606946
E600849,Craig,Mcdonald,106 Boundary Road,Truganina,Australia,3029,0444638537,Craig.Mcdonald@health.gov.xx,Health,Assistant,Gina,04573857325,31-Jul-1992,13-Dec-2015,-37.81000441393871,144.74531639752084
E600850,Cesar,Hurley,26 Raglan Street,Preston,Australia,3072,0430635861,Cesar.Hurley@delwp.gov.xx,"Environment, Land, Water and Planning",Assistant,Andre,04582827974,11-Jul-1970,18-Jan-2017,-37.749521544186045,145.00657948604652
E600851,Michael,Evans,39 Rosshire Road,Newport,Australia,3015,0441099777,Michael.Evans@education.gov.xx,Education and Training,Consultant,Jennifer,04542683128,26-Jun-1972,24-Aug-2018,-37.84596155,144.8675091586394
E600852,Joan,Higgins,84 Douglas Court,Altona Meadows,Australia,3028,0436635243,Joan.Higgins@transport.gov.xx,Transport,Coordinator,Laura,04554496526,26-Feb-1975,23-Apr-2016,-37.876820280377665,144.76999873208365
E600853,Dawn,Ferguson,29 Fernhill Road,Sandringham,Australia,3191,0475361770,Dawn.Ferguson@education.gov.xx,Education and Training,Consultant,Kelsey,04621744660,27-Jun-1981,03-Jan-2015,-37.9544578963124,145.00990011821006
E600854,Brenda,Frazier,42 North Road,Oakleigh East,Australia,3166,0468685116,Brenda.Frazier@transport.gov.xx,Transport,Coordinator,Bryan,04344799371,19-Jun-1978,04-Jun-2017,-37.9133323,145.1206024
E600855,Eric,Baker,86 Nunan Street,Brunswick East,Australia,3057,0411732714,Eric.Baker@education.gov.xx,Education and Training,Consultant,Christina,0433994322,12-Feb-1959,17-Jun-2018,-37.760102202787614,144.9796681579503
E600856,Bridget,Nguyen,119 Jackson Green Boulevard,Clayton South,Australia,3169,0416406132,Bridget.Nguyen@delwp.gov.xx,"Environment, Land, Water and Planning",Operations,Melissa,0411467576,08-May-1981,22-Sep-2016,-37.93140755543408,145.12536645907184
E600857,Dylan,Austin,26 Fitzgerald Road,Derrimut,Australia,3026,0412433883,Dylan.Austin@education.gov.xx,Education and Training,Administator,Mark,04405523268,29-Mar-1981,03-Jan-2015,-37.8041542,144.78760860000176
E600858,Joshua,Burton,109 Hillmartin Lane,Diamond Creek,Australia,3089,0448377520,Joshua.Burton@education.gov.xx,Education and Training,Advisor,Margaret,04180867082,10-Jan-1979,07-Mar-2015,-37.6648243706515,145.13734387020122
E600859,William,Lawrence,123 Pentland Street,Ascot Vale,Australia,3032,0449388804,William.Lawrence@health.gov.xx,Health,Assistant,Kayla,04566659657,06-Jul-1969,08-Mar-2015,-37.77389927570491,144.90437311133152
E600860,Amy,Webb,100 Pecham Street,Glenroy,Australia,3047,0457196141,Amy.Webb@delwp.gov.xx,"Environment, Land, Water and Planning",Analyst,Jeffrey,04417877037,19-Mar-1978,22-Jul-2018,-37.69675438379605,144.91148064041326
E600861,Karen,Powell,76 Bignell Road,Bentleigh East,Australia,3165,0423757234,Karen.Powell@delwp.gov.xx,"Environment, Land, Water and Planning",Operations,John,04225835119,04-Mar-1986,06-May-2017,-37.925602299999994,145.07066916810805
E600862,Daniel,Johnson,101 Cooper Street,Epping,Australia,3062,0433867916,Daniel.Johnson@dpc.gov.xx,Premier and Cabient,Trainer,Jessica,04505039369,11-Nov-1969,02-Aug-2019,-37.6471293826881,144.98172217964617
E600863,Patrick,Jones,73 Monash Street,Bentleigh East,Australia,3167,0423455773,Patrick.Jones@health.gov.xx,Health,Team Leader,Tina,04405649824,24-Dec-1972,10-Jan-2018,-37.91210106431755,145.08270422221415
E600864,Ryan,Conley,34 Banks Place,Keilor,Australia,3036,0416610138,Ryan.Conley@education.gov.xx,Education and Training,Operations,Catherine,04396878561,18-May-1984,05-Jan-2018,-37.7152859,144.82364188264484
E600865,Rebecca,Jordan,23 Club Avenue,Kingsbury,Australia,3073,0454626647,Rebecca.Jordan@health.gov.xx,Health,Administator,Becky,04214992750,06-Apr-1967,18-Mar-2019,-37.715459346159726,145.0319102327128
E600866,Nicole,Johnston,99 Thompsons Road,Balwyn North,Australia,3105,0454041195,Nicole.Johnston@dtf.gov.xx,Treasury and Finance,Executive,Brandy,04479605947,10-Jan-1974,07-Feb-2018,-37.77841875,145.0797075312411
E600867,Tony,Anderson,72 Scotts Angle Road,Wattle Glen,Australia,3096,0450955264,Tony.Anderson@health.gov.xx,Health,Analyst,Jennifer,04462173510,08-Nov-1978,26-Feb-2017,-37.65846689340629,145.1905495545344
E600868,Sean,Miller,84 Spencer Street,Essendon,Australia,3040,0447975447,Sean.Miller@dtf.gov.xx,Treasury and Finance,Director,Karen,04475813156,30-Mar-1962,15-Feb-2018,-37.747424015009805,144.9064549042412
E600869,Tammy,Mccann,22 McLachlan Street,Templestowe,Australia,3106,0428215570,Tammy.Mccann@education.gov.xx,Education and Training,Coordinator,Stacy,04659472153,22-Sep-1964,18-Feb-2017,-37.756889003065446,145.1252111399199
E600870,Jillian,Anderson,122 McCubbin Drive,Taylors Lakes,Australia,3038,0417878265,Jillian.Anderson@dtf.gov.xx,Treasury and Finance,Consultant,Hector,04601993243,27-Aug-1959,05-Feb-2020,-37.6901605061555,144.77057116740687
E600871,Ann,Rodriguez,63 Warrigal Road,Oakleigh South,Australia,3165,0436211010,Ann.Rodriguez@health.gov.xx,Health,Administator,Elizabeth,04285110230,06-Nov-1966,30-Sep-2018,-37.9275507,145.081532
E600872,Nathan,Ward,48 Mason Street,Reservoir,Australia,3072,0460185013,Nathan.Ward@health.gov.xx,Health,Executive,Carol,04102878302,31-Jan-1960,18-Nov-2016,-37.72829766584961,145.0086285683854
E600873,Emily,Sellers,78 Harry St,Cheltenham,Australia,3192,0430799689,Emily.Sellers@dffh.gov.xx,"Families, Fairness and Housing",Coordinator,Gina,04495631401,16-Aug-1985,21-Jan-2020,-36.5986096,144.6780052
E600874,Deborah,Carter,74 Stott Street,Preston,Australia,3071,0466701642,Deborah.Carter@health.gov.xx,Health,Trainer,Danny,04540798863,28-Aug-1983,29-Oct-2018,-37.74805175,144.99420335000002
E600875,Todd,Jacobs,86 Reynard Street,Essendon,Australia,3040,0444033133,Todd.Jacobs@health.gov.xx,Health,Assistant,Matthew,04606473104,17-May-1991,22-Dec-2017,-37.744690812156094,144.93298812114637
E600876,Jenna,Ford,84 Crema Drive,Bulleen,Australia,3105,0444208406,Jenna.Ford@health.gov.xx,Health,Coordinator,Beverly,04305780638,08-Jul-1961,22-Oct-2019,-37.771846999999994,145.08238447486747
E600877,Peter,King,80 Main Drive,Bundoora,Australia,3086,0473876326,Peter.King@health.gov.xx,Health,Team Leader,Deborah,04589090648,20-May-1958,05-Jan-2020,-37.721319750000006,145.04880128533662
E600878,Abigail,Key,35 Salmon Street,Port Melbourne,Australia,3207,0437365076,Abigail.Key@education.gov.xx,Education and Training,Assistant,Michael,04355606276,30-Dec-1980,23-Nov-2014,-37.832307740167415,144.9241567157159
E600879,Jessica,Hughes,88 Admiral Street,Seddon,Australia,301,0436750864,Jessica.Hughes@education.gov.xx,Education and Training,Assistant,Laurie,04300319062,10-Sep-1986,10-Sep-2017,-37.8039539956576,144.89367948666356
E600880,John,Wilson,59 Riverfront Way,Maribyrnong,Australia,3034,0414130429,John.Wilson@education.gov.xx,Education and Training,Advisor,Timothy,04612231708,03-Dec-1980,23-Dec-2014,-37.7624908,144.8845258
E600881,Belinda,Cruz,93 Rose Street,Richmond,Australia,3121,0467247616,Belinda.Cruz@health.gov.xx,Health,Assistant,Kevin,04182835594,18-Jan-1973,26-Nov-2018,-37.82820750825657,145.00009394034223
E600882,George,Dennis,38 Mary St,Cheltenham,Australia,3192,0418023431,George.Dennis@dpc.gov.xx,Premier and Cabient,Consultant,Matthew,04410649317,20-Jul-1969,26-Oct-2015,-36.5986096,144.6780052
E600883,Regina,Hammond,59 Raleigh Road,Maribyrnong,Australia,3032,0433848366,Regina.Hammond@health.gov.xx,Health,Team Leader,Amber,04325030176,26-Aug-1977,11-Mar-2015,-37.7690355,144.8875036
E600884,Kenneth,Parsons,98 Morrie Crescent,Blackburn North,Australia,3130,0425308290,Kenneth.Parsons@education.gov.xx,Education and Training,Administator,Brian,04477458214,29-Oct-1974,07-Sep-2015,-37.806366242789736,145.1464585516199
E600885,Matthew,Graham,88 Bell Street,Coburg,Australia,3058,0423442531,Matthew.Graham@health.gov.xx,Health,Analyst,Eric,04127397035,05-Oct-1968,20-Oct-2018,-37.74071565,144.96325387336879
E600886,Jose,Griffith,110 Beavis Court,Templestowe,Australia,3106,0426756498,Jose.Griffith@dtf.gov.xx,Treasury and Finance,Director,Kimberly,0486343008,14-Oct-1974,14-Oct-2016,-37.77225004871023,145.15428495325892
E600887,Scott,Daniels,44 Diamond Creek Trail,Wattle Glen,Australia,3096,0440331317,Scott.Daniels@health.gov.xx,Health,Manager,Michael,04349991470,08-Nov-1975,22-Dec-2019,-37.66416016480027,145.17909975128896
E600888,Mark,Hickman,118 Harcourt Crescent,Gladstone Park,Australia,3043,0438982069,Mark.Hickman@health.gov.xx,Health,Executive,Tyler,04469167740,21-Jan-1990,24-Apr-2017,-37.69239728544848,144.8931636266658
E600889,Donna,Myers,57 Blackburn Road,Doncaster East,Australia,3109,0458347911,Donna.Myers@dtf.gov.xx,Treasury and Finance,Advisor,Michael,04653680548,18-Jan-1973,29-Jul-2017,-37.795784,145.1606302
E600890,Cindy,Sanchez,54 Jacana Avenue,Broadmeadows,Australia,3047,0454465857,Cindy.Sanchez@transport.gov.xx,Transport,Coordinator,Roy,0461319065,11-Feb-1978,29-May-2015,-37.68819914859164,144.92065283137947
E600891,Nicole,Wright,20 Eileen Road,Clayton South,Australia,3171,0461193908,Nicole.Wright@transport.gov.xx,Transport,Administator,Paul,0421040345,23-Feb-1970,17-Mar-2017,-37.953440900000004,145.12844172611824
E600892,Heidi,Jennings,27 Jenny Rd,Cheltenham,Australia,3192,0479035541,Heidi.Jennings@health.gov.xx,Health,Advisor,Tyrone,04154348907,05-Jun-1961,09-Sep-2016,-36.5986096,144.6780052
E600893,Makayla,Russo,69 Arnside Crescent,Westmeadows,Australia,3049,0459687320,Makayla.Russo@health.gov.xx,Health,Operations,Eric,04114240524,31-Jul-1990,15-Sep-2017,-37.68101470472776,144.87495163229713
E600894,Mark,Wise,60 Benjamin Close,Bundoora,Australia,3083,0464662033,Mark.Wise@dtf.gov.xx,Treasury and Finance,Operations,Julia,04380681574,18-Nov-1970,10-Oct-2015,-37.69372231195248,145.05646158556837
E600895,Jeffrey,Barry,28 River Drive,Avondale Heights,Australia,3034,0441716762,Jeffrey.Barry@dffh.gov.xx,"Families, Fairness and Housing",Advisor,Joshua,04285855816,18-Jul-1965,29-Sep-2018,-37.75179520347884,144.85356312293698
E600896,Mary,Lee,104 Norton Street,Pascoe Vale,Australia,3044,0449409289,Mary.Lee@education.gov.xx,Education and Training,Analyst,Arthur,04304296711,03-Mar-1976,23-May-2015,-37.72851545,144.93405918817234
E600897,Lisa,Perez,110 Mont Albert Drive,Campbellfield,Australia,3061,0473166917,Lisa.Perez@dtf.gov.xx,Treasury and Finance,Assistant,Sharon,04276256340,06-Aug-1968,21-Feb-2017,-37.67389445,144.97734410331395
E600898,Joseph,Robinson,68 Grandview Avenue,Pascoe Vale South,Australia,3044,0455740348,Joseph.Robinson@health.gov.xx,Health,Operations,Robert,04220583288,06-Feb-1979,14-Jun-2017,-37.745761727986114,144.94242365960244
E600899,Maria,Carter,66 Glass Street,Essendon,Australia,3040,0477291425,Maria.Carter@education.gov.xx,Education and Training,Administator,Justin,04533805939,26-Sep-1974,08-Nov-2015,-37.746061432909244,144.9123145659137
E600900,Erica,Clark,67 East Road,West Melbourne,Australia,3008,0471229486,Erica.Clark@djpr.gov.xx,"Jobs, Precincts and Regions",Operations,Steven,04231695066,23-Nov-1971,17-Jul-2018,-37.81315724541811,144.9185689419774
E600901,Veronica,Brown,54 Robert Street,Bulleen,Australia,3105,0444170394,Veronica.Brown@delwp.gov.xx,"Environment, Land, Water and Planning",Director,Philip,04237564331,21-Apr-1963,08-Apr-2018,-37.75499035,145.08588070591412
E600902,Darin,Boyd,85 Milleara Road,Keilor East,Australia,3034,0469210234,Darin.Boyd@education.gov.xx,Education and Training,Assistant,Donald,0411987167,13-Feb-1967,22-Nov-2018,-37.748751150000004,144.8618640594136
E600903,Kara,Cruz,103 Airside Road,Melbourne Airport,Australia,3045,0429642349,Kara.Cruz@dpc.gov.xx,Premier and Cabient,Executive,Walter,04599411640,06-Jan-1991,13-Feb-2015,-37.68310540252414,144.8582168765925
E600904,Timothy,Pierce,110 Vermilion Drive,Greenvale,Australia,3059,0455356928,Timothy.Pierce@education.gov.xx,Education and Training,Advisor,Lisa,04553663317,26-May-1968,22-May-2018,-37.634078698136406,144.87392975201763
E600905,Kelly,Davis,58 Vella Drive,Sunshine West,Australia,3020,0448985899,Kelly.Davis@delwp.gov.xx,"Environment, Land, Water and Planning",Consultant,Brian,04538757301,19-Jun-1959,18-Oct-2015,-37.80523234366449,144.83023280297076
E600906,Daisy,Bennett,58 Railway Parade,Highett,Australia,3190,0434495924,Daisy.Bennett@health.gov.xx,Health,Advisor,Kelly,04640071483,12-Mar-1988,02-Sep-2016,-37.945446290029224,145.04003656561773
E600907,Cindy,Graves,46 Ormond Street,Kensington,Australia,3031,0454729252,Cindy.Graves@health.gov.xx,Health,Executive,Hannah,04679527670,13-Nov-1981,28-Jan-2017,-37.7972553,144.92901112475084
E600908,Morgan,Deleon,89 Loch Street,Coburg,Australia,3058,0444796686,Morgan.Deleon@education.gov.xx,Education and Training,Administator,Kevin,04599479363,24-Apr-1984,11-Jul-2017,-37.74873519967904,144.96175051110694
E600909,David,Case,111 Salisbury Avenue,Ivanhoe,Australia,3079,0417518915,David.Case@health.gov.xx,Health,Trainer,Colton,04621971978,29-Jul-1959,09-Nov-2018,-37.7745854,145.0387294322037
E600910,Jon,Hill,81 Frensham Road,Watsonia,Australia,3087,0415395824,Jon.Hill@health.gov.xx,Health,Consultant,Sydney,0487670478,18-Jun-1992,06-Dec-2015,-37.71743403887536,145.08489939035695
E600911,Antonio,Harrell,87 Mary St,Broadmeadows,Australia,3047,0414235368,Antonio.Harrell@dpc.gov.xx,Premier and Cabient,Consultant,Richard,04146726111,28-Sep-1986,02-Jan-2019,-37.644705779324084,144.98777317384022
E600912,Christina,Castillo,51 Wayside Avenue,Wollert,Australia,3750,0434817351,Christina.Castillo@dtf.gov.xx,Treasury and Finance,Team Leader,Michael,04413943814,14-Dec-1964,09-Dec-2015,-37.6179447,144.9924371
